,season,match_id,inning,batting_team,batsman,batsman_runs,balls_faced,Strike-Rate,More-Than-30,More-Than-50,More-Than-100
6292,2014,417,2,Kolkata Knight Riders,PP Chawla,0,1.0,0.0,0,0,0
6293,2014,417,2,Kolkata Knight Riders,R Vinay Kumar,0,1.0,0.0,0,0,0
6294,2014,417,2,Kolkata Knight Riders,RV Uthappa,0,1.0,0.0,0,0,0
6295,2014,417,2,Kolkata Knight Riders,SA Yadav,31,19.0,163.16,1,0,0
6296,2014,417,2,Kolkata Knight Riders,SP Narine,1,1.0,100.0,0,0,0
6297,2014,417,2,Kolkata Knight Riders,Shakib Al Hasan,29,18.0,161.11,0,0,0
6298,2014,417,3,Kolkata Knight Riders,MK Pandey,8,3.0,266.67,0,0,0
6299,2014,417,3,Kolkata Knight Riders,SA Yadav,0,1.0,0.0,0,0,0
6300,2014,417,3,Kolkata Knight Riders,Shakib Al Hasan,2,2.0,100.0,0,0,0
6301,2014,417,4,Rajasthan Royals,SPD Smith,5,3.0,166.67,0,0,0
6302,2014,417,4,Rajasthan Royals,SR Watson,6,3.0,200.0,0,0,0
6303,2014,418,1,Sunrisers Hyderabad,AJ Finch,16,15.0,106.67,0,0,0
6304,2014,418,1,Sunrisers Hyderabad,DA Warner,65,51.0,127.45,1,1,0
6305,2014,418,1,Sunrisers Hyderabad,DJG Sammy,10,4.0,250.0,0,0,0
6306,2014,418,1,Sunrisers Hyderabad,IK Pathan,1,1.0,100.0,0,0,0
6307,2014,418,1,Sunrisers Hyderabad,KL Rahul,46,40.0,115.0,1,0,0
6308,2014,418,1,Sunrisers Hyderabad,NV Ojha,10,4.0,250.0,0,0,0
6309,2014,418,1,Sunrisers Hyderabad,S Dhawan,6,6.0,100.0,0,0,0
6310,2014,418,2,Mumbai Indians,AP Tare,7,5.0,140.0,0,0,0
6311,2014,418,2,Mumbai Indians,AT Rayudu,35,27.0,129.63,1,0,0
6312,2014,418,2,Mumbai Indians,BR Dunk,20,17.0,117.65,0,0,0
6313,2014,418,2,Mumbai Indians,CJ Anderson,1,8.0,12.5,0,0,0
6314,2014,418,2,Mumbai Indians,CM Gautam,4,5.0,80.0,0,0,0
6315,2014,418,2,Mumbai Indians,Harbhajan Singh,1,3.0,33.33,0,0,0
6316,2014,418,2,Mumbai Indians,KA Pollard,78,48.0,162.5,1,1,0
6317,2014,418,2,Mumbai Indians,RG Sharma,1,5.0,20.0,0,0,0
6318,2014,418,2,Mumbai Indians,Z Khan,1,2.0,50.0,0,0,0
6319,2014,419,1,Chennai Super Kings,BB McCullum,56,40.0,140.0,1,1,0
6320,2014,419,1,Chennai Super Kings,DR Smith,16,11.0,145.45,0,0,0
6321,2014,419,1,Chennai Super Kings,MS Dhoni,22,17.0,129.41,0,0,0
6322,2014,419,1,Chennai Super Kings,RA Jadeja,17,10.0,170.0,0,0,0
6323,2014,419,1,Chennai Super Kings,SK Raina,31,25.0,124.0,1,0,0
6324,2014,419,2,Kolkata Knight Riders,AD Russell,1,5.0,20.0,0,0,0
6325,2014,419,2,Kolkata Knight Riders,G Gambhir,6,6.0,100.0,0,0,0
6326,2014,419,2,Kolkata Knight Riders,JH Kallis,4,6.0,66.67,0,0,0
6327,2014,419,2,Kolkata Knight Riders,MK Pandey,1,2.0,50.0,0,0,0
6328,2014,419,2,Kolkata Knight Riders,PP Chawla,1,2.0,50.0,0,0,0
6329,2014,419,2,Kolkata Knight Riders,RV Uthappa,47,38.0,123.68,1,0,0
6330,2014,419,2,Kolkata Knight Riders,SA Yadav,8,13.0,61.54,0,0,0
6331,2014,419,2,Kolkata Knight Riders,SP Narine,1,1.0,100.0,0,0,0
6332,2014,419,2,Kolkata Knight Riders,Shakib Al Hasan,0,1.0,0.0,0,0,0
6333,2014,419,2,Kolkata Knight Riders,YK Pathan,41,29.0,141.38,1,0,0
6334,2014,420,1,Kings XI Punjab,CA Pujara,19,18.0,105.56,0,0,0
6335,2014,420,1,Kings XI Punjab,DA Miller,16,12.0,133.33,0,0,0
6336,2014,420,1,Kings XI Punjab,GJ Bailey,15,14.0,107.14,0,0,0
6337,2014,420,1,Kings XI Punjab,GJ Maxwell,45,27.0,166.67,1,0,0
6338,2014,420,1,Kings XI Punjab,MG Johnson,0,1.0,0.0,0,0,0
6339,2014,420,1,Kings XI Punjab,V Sehwag,1,2.0,50.0,0,0,0
6340,2014,420,1,Kings XI Punjab,WP Saha,59,47.0,125.53,1,1,0
6341,2014,420,2,Mumbai Indians,AP Tare,16,6.0,266.67,0,0,0
6342,2014,420,2,Mumbai Indians,AT Rayudu,8,5.0,160.0,0,0,0
6343,2014,420,2,Mumbai Indians,BR Dunk,5,4.0,125.0,0,0,0
6344,2014,420,2,Mumbai Indians,CJ Anderson,35,25.0,140.0,1,0,0
6345,2014,420,2,Mumbai Indians,CM Gautam,33,29.0,113.79,1,0,0
6346,2014,420,2,Mumbai Indians,KA Pollard,28,12.0,233.33,0,0,0
6347,2014,420,2,Mumbai Indians,RG Sharma,39,34.0,114.71,1,0,0
6348,2014,421,1,Delhi Daredevils,JP Duminy,39,31.0,125.81,1,0,0
6349,2014,421,1,Delhi Daredevils,KD Karthik,12,16.0,75.0,0,0,0
6350,2014,421,1,Delhi Daredevils,KM Jadhav,28,14.0,200.0,0,0,0
6351,2014,421,1,Delhi Daredevils,KP Pietersen,14,15.0,93.33,0,0,0
6352,2014,421,1,Delhi Daredevils,M Vijay,13,11.0,118.18,0,0,0
6353,2014,421,1,Delhi Daredevils,Q de Kock,42,33.0,127.27,1,0,0
6354,2014,421,2,Rajasthan Royals,AM Rahane,12,10.0,120.0,0,0,0
6355,2014,421,2,Rajasthan Royals,KK Nair,73,50.0,146.0,1,1,0
6356,2014,421,2,Rajasthan Royals,R Bhatia,17,13.0,130.77,0,0,0
6357,2014,421,2,Rajasthan Royals,SR Watson,16,10.0,160.0,0,0,0
6358,2014,421,2,Rajasthan Royals,SV Samson,34,28.0,121.43,1,0,0
6359,2014,422,1,Sunrisers Hyderabad,AJ Finch,13,8.0,162.5,0,0,0
6360,2014,422,1,Sunrisers Hyderabad,DA Warner,61,49.0,124.49,1,1,0
6361,2014,422,1,Sunrisers Hyderabad,DJG Sammy,8,8.0,100.0,0,0,0
6362,2014,422,1,Sunrisers Hyderabad,IK Pathan,4,2.0,200.0,0,0,0
6363,2014,422,1,Sunrisers Hyderabad,KL Rahul,6,6.0,100.0,0,0,0
6364,2014,422,1,Sunrisers Hyderabad,KV Sharma,1,1.0,100.0,0,0,0
6365,2014,422,1,Sunrisers Hyderabad,NV Ojha,15,11.0,136.36,0,0,0
6366,2014,422,1,Sunrisers Hyderabad,S Dhawan,37,36.0,102.78,1,0,0
6367,2014,422,2,Royal Challengers Bangalore,AB de Villiers,89,41.0,217.07,1,1,0
6368,2014,422,2,Royal Challengers Bangalore,CH Gayle,27,19.0,142.11,0,0,0
6369,2014,422,2,Royal Challengers Bangalore,HV Patel,1,2.0,50.0,0,0,0
6370,2014,422,2,Royal Challengers Bangalore,MA Starc,5,8.0,62.5,0,0,0
6371,2014,422,2,Royal Challengers Bangalore,PA Patel,3,5.0,60.0,0,0,0
6372,2014,422,2,Royal Challengers Bangalore,RR Rossouw,14,23.0,60.87,0,0,0
6373,2014,422,2,Royal Challengers Bangalore,V Kohli,0,5.0,0.0,0,0,0
6374,2014,422,2,Royal Challengers Bangalore,Yuvraj Singh,14,16.0,87.5,0,0,0
6375,2014,423,1,Rajasthan Royals,AM Rahane,30,22.0,136.36,1,0,0
6376,2014,423,1,Rajasthan Royals,JP Faulkner,1,1.0,100.0,0,0,0
6377,2014,423,1,Rajasthan Royals,KK Nair,44,35.0,125.71,1,0,0
6378,2014,423,1,Rajasthan Royals,R Bhatia,6,1.0,600.0,0,0,0
6379,2014,423,1,Rajasthan Royals,SPD Smith,3,2.0,150.0,0,0,0
6380,2014,423,1,Rajasthan Royals,SR Watson,31,20.0,155.0,1,0,0
6381,2014,423,1,Rajasthan Royals,STR Binny,11,9.0,122.22,0,0,0
6382,2014,423,1,Rajasthan Royals,SV Samson,37,31.0,119.35,1,0,0
6383,2014,423,2,Kolkata Knight Riders,AD Russell,1,3.0,33.33,0,0,0
6384,2014,423,2,Kolkata Knight Riders,G Gambhir,54,34.0,158.82,1,1,0
6385,2014,423,2,Kolkata Knight Riders,MK Pandey,0,,,0,0,0
6386,2014,423,2,Kolkata Knight Riders,RN ten Doeschate,0,1.0,0.0,0,0,0
6387,2014,423,2,Kolkata Knight Riders,RV Uthappa,65,52.0,125.0,1,1,0
6388,2014,423,2,Kolkata Knight Riders,SA Yadav,9,17.0,52.94,0,0,0
6389,2014,423,2,Kolkata Knight Riders,Shakib Al Hasan,21,14.0,150.0,0,0,0
6390,2014,423,2,Kolkata Knight Riders,YK Pathan,0,1.0,0.0,0,0,0
6391,2014,424,1,Delhi Daredevils,JP Duminy,28,17.0,164.71,0,0,0
6392,2014,424,1,Delhi Daredevils,KD Karthik,51,36.0,141.67,1,1,0
6393,2014,424,1,Delhi Daredevils,KM Jadhav,29,18.0,161.11,0,0,0
6394,2014,424,1,Delhi Daredevils,KP Pietersen,0,1.0,0.0,0,0,0
6395,2014,424,1,Delhi Daredevils,LR Shukla,0,2.0,0.0,0,0,0
6396,2014,424,1,Delhi Daredevils,M Vijay,35,30.0,116.67,1,0,0
6397,2014,424,1,Delhi Daredevils,Q de Kock,24,16.0,150.0,0,0,0
6398,2014,424,2,Chennai Super Kings,BB McCullum,32,35.0,91.43,1,0,0
6399,2014,424,2,Chennai Super Kings,DR Smith,79,51.0,154.9,1,1,0
6400,2014,424,2,Chennai Super Kings,MS Dhoni,12,5.0,240.0,0,0,0
6401,2014,424,2,Chennai Super Kings,SK Raina,47,27.0,174.07,1,0,0
6402,2014,425,1,Mumbai Indians,AT Rayudu,9,9.0,100.0,0,0,0
6403,2014,425,1,Mumbai Indians,BR Dunk,15,14.0,107.14,0,0,0
6404,2014,425,1,Mumbai Indians,CJ Anderson,6,4.0,150.0,0,0,0
6405,2014,425,1,Mumbai Indians,CM Gautam,30,28.0,107.14,1,0,0
6406,2014,425,1,Mumbai Indians,KA Pollard,43,31.0,138.71,1,0,0
6407,2014,425,1,Mumbai Indians,RG Sharma,59,35.0,168.57,1,1,0
6408,2014,425,2,Royal Challengers Bangalore,AB Dinda,2,4.0,50.0,0,0,0
6409,2014,425,2,Royal Challengers Bangalore,AB de Villiers,9,7.0,128.57,0,0,0
6410,2014,425,2,Royal Challengers Bangalore,CH Gayle,38,24.0,158.33,1,0,0
6411,2014,425,2,Royal Challengers Bangalore,HV Patel,6,2.0,300.0,0,0,0
6412,2014,425,2,Royal Challengers Bangalore,MA Starc,5,4.0,125.0,0,0,0
6413,2014,425,2,Royal Challengers Bangalore,PA Patel,26,19.0,136.84,0,0,0
6414,2014,425,2,Royal Challengers Bangalore,RR Rossouw,24,14.0,171.43,0,0,0
6415,2014,425,2,Royal Challengers Bangalore,V Kohli,35,28.0,125.0,1,0,0
6416,2014,425,2,Royal Challengers Bangalore,VR Aaron,7,8.0,87.5,0,0,0
6417,2014,425,2,Royal Challengers Bangalore,Yuvraj Singh,6,10.0,60.0,0,0,0
6418,2014,426,1,Delhi Daredevils,JP Duminy,40,28.0,142.86,1,0,0
6419,2014,426,1,Delhi Daredevils,KD Karthik,36,22.0,163.64,1,0,0
6420,2014,426,1,Delhi Daredevils,KM Jadhav,26,15.0,173.33,0,0,0
6421,2014,426,1,Delhi Daredevils,KP Pietersen,6,12.0,50.0,0,0,0
6422,2014,426,1,Delhi Daredevils,LR Shukla,10,14.0,71.43,0,0,0
6423,2014,426,1,Delhi Daredevils,M Vijay,24,20.0,120.0,0,0,0
6424,2014,426,1,Delhi Daredevils,Q de Kock,10,9.0,111.11,0,0,0
6425,2014,426,2,Kolkata Knight Riders,G Gambhir,69,56.0,123.21,1,1,0
6426,2014,426,2,Kolkata Knight Riders,JH Kallis,10,6.0,166.67,0,0,0
6427,2014,426,2,Kolkata Knight Riders,MK Pandey,23,14.0,164.29,0,0,0
6428,2014,426,2,Kolkata Knight Riders,RV Uthappa,47,34.0,138.24,1,0,0
6429,2014,427,1,Kings XI Punjab,DA Miller,47,32.0,146.88,1,0,0
6430,2014,427,1,Kings XI Punjab,GJ Bailey,40,13.0,307.69,1,0,0
6431,2014,427,1,Kings XI Punjab,GJ Maxwell,90,38.0,236.84,1,1,0
6432,2014,427,1,Kings XI Punjab,MG Johnson,11,6.0,183.33,0,0,0
6433,2014,427,1,Kings XI Punjab,Mandeep Singh,3,8.0,37.5,0,0,0
6434,2014,427,1,Kings XI Punjab,V Sehwag,30,23.0,130.43,1,0,0
6435,2014,427,2,Chennai Super Kings,BB McCullum,33,29.0,113.79,1,0,0
6436,2014,427,2,Chennai Super Kings,DR Smith,4,4.0,100.0,0,0,0
6437,2014,427,2,Chennai Super Kings,F du Plessis,52,25.0,208.0,1,1,0
6438,2014,427,2,Chennai Super Kings,M Manhas,8,3.0,266.67,0,0,0
6439,2014,427,2,Chennai Super Kings,MS Dhoni,23,20.0,115.0,0,0,0
6440,2014,427,2,Chennai Super Kings,R Ashwin,11,4.0,275.0,0,0,0
6441,2014,427,2,Chennai Super Kings,RA Jadeja,17,8.0,212.5,0,0,0
6442,2014,427,2,Chennai Super Kings,SK Raina,35,27.0,129.63,1,0,0
6443,2014,428,1,Sunrisers Hyderabad,A Mishra,0,2.0,0.0,0,0,0
6444,2014,428,1,Sunrisers Hyderabad,AJ Finch,9,10.0,90.0,0,0,0
6445,2014,428,1,Sunrisers Hyderabad,B Kumar,0,1.0,0.0,0,0,0
6446,2014,428,1,Sunrisers Hyderabad,DA Warner,6,7.0,85.71,0,0,0
6447,2014,428,1,Sunrisers Hyderabad,DW Steyn,9,8.0,112.5,0,0,0
6448,2014,428,1,Sunrisers Hyderabad,IK Pathan,21,21.0,100.0,0,0,0
6449,2014,428,1,Sunrisers Hyderabad,KL Rahul,18,18.0,100.0,0,0,0
6450,2014,428,1,Sunrisers Hyderabad,KV Sharma,0,1.0,0.0,0,0,0
6451,2014,428,1,Sunrisers Hyderabad,MC Henriques,9,13.0,69.23,0,0,0
6452,2014,428,1,Sunrisers Hyderabad,NV Ojha,17,19.0,89.47,0,0,0
6453,2014,428,1,Sunrisers Hyderabad,S Dhawan,33,20.0,165.0,1,0,0
6454,2014,428,2,Rajasthan Royals,AM Rahane,0,3.0,0.0,0,0,0
6455,2014,428,2,Rajasthan Royals,DS Kulkarni,7,6.0,116.67,0,0,0
6456,2014,428,2,Rajasthan Royals,JP Faulkner,4,6.0,66.67,0,0,0
6457,2014,428,2,Rajasthan Royals,KK Nair,12,9.0,133.33,0,0,0
6458,2014,428,2,Rajasthan Royals,KW Richardson,1,2.0,50.0,0,0,0
6459,2014,428,2,Rajasthan Royals,PV Tambe,3,7.0,42.86,0,0,0
6460,2014,428,2,Rajasthan Royals,R Bhatia,4,8.0,50.0,0,0,0
6461,2014,428,2,Rajasthan Royals,SPD Smith,22,33.0,66.67,0,0,0
6462,2014,428,2,Rajasthan Royals,SR Watson,11,10.0,110.0,0,0,0
6463,2014,428,2,Rajasthan Royals,STR Binny,12,19.0,63.16,0,0,0
6464,2014,428,2,Rajasthan Royals,SV Samson,16,16.0,100.0,0,0,0
6465,2014,429,1,Kings XI Punjab,AR Patel,2,3.0,66.67,0,0,0
6466,2014,429,1,Kings XI Punjab,DA Miller,66,29.0,227.59,1,1,0
6467,2014,429,1,Kings XI Punjab,GJ Bailey,1,7.0,14.29,0,0,0
6468,2014,429,1,Kings XI Punjab,GJ Maxwell,25,11.0,227.27,0,0,0
6469,2014,429,1,Kings XI Punjab,L Balaji,1,1.0,100.0,0,0,0
6470,2014,429,1,Kings XI Punjab,MG Johnson,16,12.0,133.33,0,0,0
6471,2014,429,1,Kings XI Punjab,Mandeep Singh,21,15.0,140.0,0,0,0
6472,2014,429,1,Kings XI Punjab,Shivam Sharma,4,2.0,200.0,0,0,0
6473,2014,429,1,Kings XI Punjab,V Sehwag,30,24.0,125.0,1,0,0
6474,2014,429,1,Kings XI Punjab,WP Saha,17,17.0,100.0,0,0,0
6475,2014,429,2,Royal Challengers Bangalore,AB de Villiers,53,26.0,203.85,1,1,0
6476,2014,429,2,Royal Challengers Bangalore,CH Gayle,4,7.0,57.14,0,0,0
6477,2014,429,2,Royal Challengers Bangalore,HV Patel,6,3.0,200.0,0,0,0
6478,2014,429,2,Royal Challengers Bangalore,JA Morkel,16,8.0,200.0,0,0,0
6479,2014,429,2,Royal Challengers Bangalore,MA Starc,29,23.0,126.09,0,0,0
6480,2014,429,2,Royal Challengers Bangalore,PA Patel,13,14.0,92.86,0,0,0
6481,2014,429,2,Royal Challengers Bangalore,S Rana,18,16.0,112.5,0,0,0
6482,2014,429,2,Royal Challengers Bangalore,V Kohli,0,1.0,0.0,0,0,0
6483,2014,429,2,Royal Challengers Bangalore,VR Aaron,17,11.0,154.55,0,0,0
6484,2014,429,2,Royal Challengers Bangalore,YS Chahal,1,1.0,100.0,0,0,0
6485,2014,429,2,Royal Challengers Bangalore,Yuvraj Singh,3,11.0,27.27,0,0,0
6486,2014,430,1,Delhi Daredevils,JP Duminy,4,5.0,80.0,0,0,0
6487,2014,430,1,Delhi Daredevils,KD Karthik,39,30.0,130.0,1,0,0
6488,2014,430,1,Delhi Daredevils,KM Jadhav,5,11.0,45.45,0,0,0
6489,2014,430,1,Delhi Daredevils,KP Pietersen,35,19.0,184.21,1,0,0
6490,2014,430,1,Delhi Daredevils,LR Shukla,21,22.0,95.45,0,0,0
6491,2014,430,1,Delhi Daredevils,MA Agarwal,25,18.0,138.89,0,0,0
6492,2014,430,1,Delhi Daredevils,Q de Kock,7,12.0,58.33,0,0,0
6493,2014,430,1,Delhi Daredevils,R Shukla,2,3.0,66.67,0,0,0
6494,2014,430,2,Sunrisers Hyderabad,AJ Finch,4,7.0,57.14,0,0,0
6495,2014,430,2,Sunrisers Hyderabad,DA Warner,12,9.0,133.33,0,0,0
6496,2014,430,2,Sunrisers Hyderabad,NV Ojha,13,3.0,433.33,0,0,0
6497,2014,430,2,Sunrisers Hyderabad,S Dhawan,4,8.0,50.0,0,0,0
6498,2014,431,1,Mumbai Indians,AP Tare,9,5.0,180.0,0,0,0
6499,2014,431,1,Mumbai Indians,AT Rayudu,59,43.0,137.21,1,1,0
6500,2014,431,1,Mumbai Indians,CJ Anderson,18,6.0,300.0,0,0,0
6501,2014,431,1,Mumbai Indians,CM Gautam,9,8.0,112.5,0,0,0
6502,2014,431,1,Mumbai Indians,KA Pollard,0,1.0,0.0,0,0,0
6503,2014,431,1,Mumbai Indians,LMP Simmons,38,38.0,100.0,1,0,0
6504,2014,431,1,Mumbai Indians,RG Sharma,19,19.0,100.0,0,0,0
6505,2014,431,2,Chennai Super Kings,BB McCullum,13,11.0,118.18,0,0,0
6506,2014,431,2,Chennai Super Kings,DR Smith,57,51.0,111.76,1,1,0
6507,2014,431,2,Chennai Super Kings,F du Plessis,31,24.0,129.17,1,0,0
6508,2014,431,2,Chennai Super Kings,M Manhas,1,1.0,100.0,0,0,0
6509,2014,431,2,Chennai Super Kings,MS Dhoni,22,12.0,183.33,0,0,0
6510,2014,431,2,Chennai Super Kings,RA Jadeja,6,7.0,85.71,0,0,0
6511,2014,431,2,Chennai Super Kings,SK Raina,19,11.0,172.73,0,0,0
6512,2014,432,1,Kings XI Punjab,AR Patel,1,1.0,100.0,0,0,0
6513,2014,432,1,Kings XI Punjab,DA Miller,13,14.0,92.86,0,0,0
6514,2014,432,1,Kings XI Punjab,GJ Bailey,12,11.0,109.09,0,0,0
6515,2014,432,1,Kings XI Punjab,GJ Maxwell,14,14.0,100.0,0,0,0
6516,2014,432,1,Kings XI Punjab,MG Johnson,14,12.0,116.67,0,0,0
6517,2014,432,1,Kings XI Punjab,Mandeep Singh,0,3.0,0.0,0,0,0
6518,2014,432,1,Kings XI Punjab,R Dhawan,4,6.0,66.67,0,0,0
6519,2014,432,1,Kings XI Punjab,V Sehwag,72,50.0,144.0,1,1,0
6520,2014,432,1,Kings XI Punjab,WP Saha,15,9.0,166.67,0,0,0
6521,2014,432,2,Kolkata Knight Riders,G Gambhir,63,45.0,140.0,1,1,0
6522,2014,432,2,Kolkata Knight Riders,MK Pandey,36,35.0,102.86,1,0,0
6523,2014,432,2,Kolkata Knight Riders,RV Uthappa,46,28.0,164.29,1,0,0
6524,2014,433,1,Royal Challengers Bangalore,AB de Villiers,58,32.0,181.25,1,1,0
6525,2014,433,1,Royal Challengers Bangalore,CH Gayle,19,25.0,76.0,0,0,0
6526,2014,433,1,Royal Challengers Bangalore,JA Morkel,1,1.0,100.0,0,0,0
6527,2014,433,1,Royal Challengers Bangalore,PA Patel,2,1.0,200.0,0,0,0
6528,2014,433,1,Royal Challengers Bangalore,V Kohli,4,9.0,44.44,0,0,0
6529,2014,433,1,Royal Challengers Bangalore,VH Zol,16,14.0,114.29,0,0,0
6530,2014,433,1,Royal Challengers Bangalore,Yuvraj Singh,83,38.0,218.42,1,1,0
6531,2014,433,2,Rajasthan Royals,AM Rahane,24,22.0,109.09,0,0,0
6532,2014,433,2,Rajasthan Royals,JP Faulkner,41,17.0,241.18,1,0,0
6533,2014,433,2,Rajasthan Royals,KK Nair,56,39.0,143.59,1,1,0
6534,2014,433,2,Rajasthan Royals,SPD Smith,48,21.0,228.57,1,0,0
6535,2014,433,2,Rajasthan Royals,SR Watson,1,5.0,20.0,0,0,0
6536,2014,433,2,Rajasthan Royals,STR Binny,1,2.0,50.0,0,0,0
6537,2014,433,2,Rajasthan Royals,SV Samson,13,8.0,162.5,0,0,0
6538,2014,434,1,Sunrisers Hyderabad,AJ Finch,68,62.0,109.68,1,1,0
6539,2014,434,1,Sunrisers Hyderabad,DA Warner,55,31.0,177.42,1,1,0
6540,2014,434,1,Sunrisers Hyderabad,KL Rahul,10,13.0,76.92,0,0,0
6541,2014,434,1,Sunrisers Hyderabad,NV Ojha,7,3.0,233.33,0,0,0
6542,2014,434,1,Sunrisers Hyderabad,S Dhawan,11,11.0,100.0,0,0,0
6543,2014,434,2,Mumbai Indians,AT Rayudu,68,46.0,147.83,1,1,0
6544,2014,434,2,Mumbai Indians,CM Gautam,1,3.0,33.33,0,0,0
6545,2014,434,2,Mumbai Indians,KA Pollard,6,7.0,85.71,0,0,0
6546,2014,434,2,Mumbai Indians,LMP Simmons,68,50.0,136.0,1,1,0
6547,2014,434,2,Mumbai Indians,RG Sharma,14,6.0,233.33,0,0,0
6548,2014,435,1,Rajasthan Royals,AM Rahane,4,7.0,57.14,0,0,0
6549,2014,435,1,Rajasthan Royals,Ankit Sharma,30,27.0,111.11,1,0,0
6550,2014,435,1,Rajasthan Royals,DH Yagnik,4,6.0,66.67,0,0,0
6551,2014,435,1,Rajasthan Royals,JP Faulkner,1,4.0,25.0,0,0,0
6552,2014,435,1,Rajasthan Royals,KK Nair,8,11.0,72.73,0,0,0
6553,2014,435,1,Rajasthan Royals,R Bhatia,7,4.0,175.0,0,0,0
6554,2014,435,1,Rajasthan Royals,SPD Smith,9,8.0,112.5,0,0,0
6555,2014,435,1,Rajasthan Royals,SR Watson,51,36.0,141.67,1,1,0
6556,2014,435,1,Rajasthan Royals,STR Binny,22,17.0,129.41,0,0,0
6557,2014,435,2,Chennai Super Kings,BB McCullum,6,3.0,200.0,0,0,0
6558,2014,435,2,Chennai Super Kings,DR Smith,44,35.0,125.71,1,0,0
6559,2014,435,2,Chennai Super Kings,F du Plessis,38,39.0,97.44,1,0,0
6560,2014,435,2,Chennai Super Kings,MS Dhoni,26,16.0,162.5,0,0,0
6561,2014,435,2,Chennai Super Kings,R Ashwin,14,16.0,87.5,0,0,0
6562,2014,435,2,Chennai Super Kings,RA Jadeja,11,6.0,183.33,0,0,0
6563,2014,435,2,Chennai Super Kings,SK Raina,2,3.0,66.67,0,0,0
6564,2014,436,1,Royal Challengers Bangalore,AB de Villiers,33,17.0,194.12,1,0,0
6565,2014,436,1,Royal Challengers Bangalore,CH Gayle,22,23.0,95.65,0,0,0
6566,2014,436,1,Royal Challengers Bangalore,PA Patel,29,28.0,103.57,0,0,0
6567,2014,436,1,Royal Challengers Bangalore,S Rana,15,14.0,107.14,0,0,0
6568,2014,436,1,Royal Challengers Bangalore,V Kohli,10,11.0,90.91,0,0,0
6569,2014,436,1,Royal Challengers Bangalore,Yuvraj Singh,68,29.0,234.48,1,1,0
6570,2014,436,2,Delhi Daredevils,JP Duminy,48,30.0,160.0,1,0,0
6571,2014,436,2,Delhi Daredevils,KD Karthik,1,2.0,50.0,0,0,0
6572,2014,436,2,Delhi Daredevils,KM Jadhav,37,20.0,185.0,1,0,0
6573,2014,436,2,Delhi Daredevils,KP Pietersen,33,29.0,113.79,1,0,0
6574,2014,436,2,Delhi Daredevils,M Vijay,1,3.0,33.33,0,0,0
6575,2014,436,2,Delhi Daredevils,MA Agarwal,31,25.0,124.0,1,0,0
6576,2014,436,2,Delhi Daredevils,Mohammed Shami,1,1.0,100.0,0,0,0
6577,2014,436,2,Delhi Daredevils,Q de Kock,6,6.0,100.0,0,0,0
6578,2014,436,2,Delhi Daredevils,R Shukla,2,6.0,33.33,0,0,0
6579,2014,437,1,Sunrisers Hyderabad,AJ Finch,20,23.0,86.96,0,0,0
6580,2014,437,1,Sunrisers Hyderabad,DA Warner,44,23.0,191.3,1,0,0
6581,2014,437,1,Sunrisers Hyderabad,IK Pathan,1,2.0,50.0,0,0,0
6582,2014,437,1,Sunrisers Hyderabad,KV Sharma,1,1.0,100.0,0,0,0
6583,2014,437,1,Sunrisers Hyderabad,MC Henriques,0,1.0,0.0,0,0,0
6584,2014,437,1,Sunrisers Hyderabad,NV Ojha,79,36.0,219.44,1,1,0
6585,2014,437,1,Sunrisers Hyderabad,S Dhawan,45,37.0,121.62,1,0,0
6586,2014,437,2,Kings XI Punjab,DA Miller,24,24.0,100.0,0,0,0
6587,2014,437,2,Kings XI Punjab,GJ Bailey,35,19.0,184.21,1,0,0
6588,2014,437,2,Kings XI Punjab,GJ Maxwell,43,22.0,195.45,1,0,0
6589,2014,437,2,Kings XI Punjab,M Vohra,47,20.0,235.0,1,0,0
6590,2014,437,2,Kings XI Punjab,V Sehwag,4,2.0,200.0,0,0,0
6591,2014,437,2,Kings XI Punjab,WP Saha,54,26.0,207.69,1,1,0
6592,2014,438,1,Mumbai Indians,AP Tare,2,3.0,66.67,0,0,0
6593,2014,438,1,Mumbai Indians,AT Rayudu,33,27.0,122.22,1,0,0
6594,2014,438,1,Mumbai Indians,CJ Anderson,18,12.0,150.0,0,0,0
6595,2014,438,1,Mumbai Indians,CM Gautam,8,9.0,88.89,0,0,0
6596,2014,438,1,Mumbai Indians,KA Pollard,10,11.0,90.91,0,0,0
6597,2014,438,1,Mumbai Indians,LMP Simmons,12,14.0,85.71,0,0,0
6598,2014,438,1,Mumbai Indians,RG Sharma,51,45.0,113.33,1,1,0
6599,2014,438,2,Kolkata Knight Riders,G Gambhir,14,18.0,77.78,0,0,0
6600,2014,438,2,Kolkata Knight Riders,MK Pandey,14,21.0,66.67,0,0,0
6601,2014,438,2,Kolkata Knight Riders,RV Uthappa,80,52.0,153.85,1,1,0
6602,2014,438,2,Kolkata Knight Riders,Shakib Al Hasan,9,8.0,112.5,0,0,0
6603,2014,438,2,Kolkata Knight Riders,YK Pathan,20,13.0,153.85,0,0,0
6604,2014,439,1,Rajasthan Royals,AM Rahane,64,50.0,128.0,1,1,0
6605,2014,439,1,Rajasthan Royals,BCJ Cutting,8,6.0,133.33,0,0,0
6606,2014,439,1,Rajasthan Royals,JP Faulkner,23,8.0,287.5,0,0,0
6607,2014,439,1,Rajasthan Royals,KK Cooper,32,16.0,200.0,1,0,0
