Name,City,Country Code,Days,Start,End
ma chicago,Perth,AU,1,1130,1430
ma chicago,Perth,AU,1,1715,2230
ma chicago,Perth,AU,2,1130,1430
ma chicago,Perth,AU,2,1715,2230
ma chicago,Perth,AU,3,1130,1430
ma chicago,Perth,AU,3,1715,2230
ma chicago,Perth,AU,4,1130,1430
ma chicago,Perth,AU,4,1715,2230
ma chicago,Perth,AU,5,1130,1500
ma chicago,Perth,AU,5,1715,2230
ma chicago,Perth,AU,6,1130,1500
ma chicago,Perth,AU,6,1715,2230
ma chicago,Melbourne,AU,0,0600,1600
ma chicago,Melbourne,AU,1,0600,1600
ma chicago,Melbourne,AU,2,0600,1600
ma chicago,Melbourne,AU,3,0600,1600
ma chicago,Melbourne,AU,4,0600,1600
ma chicago,Sydney,AU,0,0700,1100
ma chicago,Sydney,AU,0,1200,1500
ma chicago,Sydney,AU,0,1730,2230
ma chicago,Sydney,AU,1,0700,1100
ma chicago,Sydney,AU,1,1200,1500
ma chicago,Sydney,AU,1,1730,2230
ma chicago,Sydney,AU,2,0700,1100
ma chicago,Sydney,AU,2,1200,1500
ma chicago,Sydney,AU,2,1730,2230
ma chicago,Sydney,AU,3,0700,1100
ma chicago,Sydney,AU,3,1200,1500
ma chicago,Sydney,AU,3,1730,2230
ma chicago,Sydney,AU,4,0700,1100
ma chicago,Sydney,AU,4,1200,1500
ma chicago,Sydney,AU,4,1730,2230
ma chicago,Sydney,AU,5,1730,2230
ma chicago,Sydney,AU,1,1800,0000
ma chicago,Sydney,AU,2,1800,0000
ma chicago,Sydney,AU,3,1800,0000
ma chicago,Sydney,AU,4,1200,0000
ma chicago,Sydney,AU,5,1200,0000
ma chicago,Perth,AU,0,1100,1600
ma chicago,Perth,AU,0,1730,2130
ma chicago,Perth,AU,1,1100,1600
ma chicago,Perth,AU,1,1730,2130
ma chicago,Perth,AU,2,1100,1600
ma chicago,Perth,AU,2,1730,2130
ma chicago,Perth,AU,3,1100,1600
ma chicago,Perth,AU,3,1730,2130
ma chicago,Perth,AU,4,1100,1600
ma chicago,Perth,AU,4,1730,2130
ma chicago,Perth,AU,5,1100,1600
ma chicago,Perth,AU,5,1730,2130
ma chicago,Perth,AU,6,1100,1600
ma chicago,Perth,AU,6,1730,2130
ma chicago,Perth,AU,0,1200,1500
ma chicago,Perth,AU,0,1700,2000
ma chicago,Perth,AU,1,1200,1500
ma chicago,Perth,AU,1,1700,2000
ma chicago,Perth,AU,2,1200,1500
ma chicago,Perth,AU,2,1700,2000
ma chicago,Perth,AU,3,1200,1500
ma chicago,Perth,AU,3,1700,2000
ma chicago,Perth,AU,4,1200,1500
ma chicago,Perth,AU,4,1700,2000
ma chicago,Perth,AU,0,1600,0000
ma chicago,Perth,AU,1,1600,0000
ma chicago,Perth,AU,2,1600,0000
ma chicago,Perth,AU,3,1600,0000
ma chicago,Perth,AU,4,1400,0000
ma chicago,Perth,AU,5,1600,0000
ma chicago,Melbourne,AU,0,1200,2300
ma chicago,Melbourne,AU,1,1200,2300
ma chicago,Melbourne,AU,2,1200,2300
ma chicago,Melbourne,AU,3,1200,2300
ma chicago,Melbourne,AU,4,1200,0100
ma chicago,Melbourne,AU,5,1600,0100
ma chicago,Brisbane,AU,0,0600,1700
ma chicago,Brisbane,AU,1,0600,1700
ma chicago,Brisbane,AU,2,0600,1700
ma chicago,Brisbane,AU,3,0600,2200
ma chicago,Brisbane,AU,4,0600,0000
ma chicago,Brisbane,AU,5,1200,0000
ma chicago,Sydney,AU,0,0800,1700
ma chicago,Sydney,AU,1,0800,1700
ma chicago,Sydney,AU,2,0800,1700
ma chicago,Sydney,AU,3,0800,1700
ma chicago,Sydney,AU,4,0800,1700
ma chicago,Sydney,AU,0,1200,2330
ma chicago,Sydney,AU,1,1200,2330
ma chicago,Sydney,AU,2,1200,2330
ma chicago,Sydney,AU,3,1200,2330
ma chicago,Sydney,AU,4,1200,2330
ma chicago,Sydney,AU,5,1700,2330
ma chicago,Sydney,AU,0,0600,1600
ma chicago,Sydney,AU,1,0600,1600
ma chicago,Sydney,AU,2,0600,1600
ma chicago,Sydney,AU,3,0600,1600
ma chicago,Sydney,AU,4,0600,1600
ma chicago,Sydney,AU,5,0800,1500
ma chicago,Sydney,AU,6,0800,1500
ma chicago,Sydney,AU,0,1600,2300
ma chicago,Sydney,AU,1,1600,2300
ma chicago,Sydney,AU,2,1200,0000
ma chicago,Sydney,AU,3,1200,0100
ma chicago,Sydney,AU,4,1200,0300
ma chicago,Sydney,AU,5,1700,0300
ma chicago,Braddon,AU,0,0700,1400
ma chicago,Braddon,AU,1,0700,1400
ma chicago,Braddon,AU,2,0700,1400
ma chicago,Braddon,AU,3,0700,1700
ma chicago,Braddon,AU,4,0700,1700
ma chicago,Braddon,AU,5,0700,1700
ma chicago,Braddon,AU,6,0700,1400
ma chicago,Perth,AU,0,0600,1700
ma chicago,Perth,AU,1,0600,1700
ma chicago,Perth,AU,2,0600,1700
ma chicago,Perth,AU,3,0600,1700
ma chicago,Perth,AU,4,0600,1700
ma chicago,Sydney,AU,0,0630,1500
ma chicago,Sydney,AU,1,0630,1500
ma chicago,Sydney,AU,2,0630,1500
ma chicago,Sydney,AU,3,0630,1500
ma chicago,Sydney,AU,4,0630,1500
ma chicago,Sydney,AU,5,0630,1400
ma chicago,Sydney,AU,6,0630,1400
ma chicago,Sydney,AU,0,0000,1200
ma chicago,Sydney,AU,1,0000,1200
ma chicago,Sydney,AU,2,0000,1200
ma chicago,Sydney,AU,3,0000,1200
ma chicago,Sydney,AU,4,0000,1200
ma chicago,Sydney,AU,5,0000,1200
ma chicago,Sydney,AU,6,0000,1200
ma chicago,Sydney,AU,0,1100,0000
ma chicago,Sydney,AU,1,1100,0000
ma chicago,Sydney,AU,2,1100,0000
ma chicago,Sydney,AU,3,1100,0000
ma chicago,Sydney,AU,4,1100,0000
ma chicago,Sydney,AU,5,1100,0000
ma chicago,Sydney,AU,6,1100,0000
ma chicago,Melbourne,AU,0,1130,1500
ma chicago,Melbourne,AU,0,1730,2300
ma chicago,Melbourne,AU,1,1130,1500
ma chicago,Melbourne,AU,1,1730,2300
ma chicago,Melbourne,AU,2,1130,1500
ma chicago,Melbourne,AU,2,1730,2300
ma chicago,Melbourne,AU,3,1130,1500
ma chicago,Melbourne,AU,3,1730,2300
ma chicago,Melbourne,AU,4,1130,1500
ma chicago,Melbourne,AU,4,1730,2300
ma chicago,Melbourne,AU,5,1130,1500
ma chicago,Melbourne,AU,5,1730,2300
ma chicago,Melbourne,AU,6,1130,1500
ma chicago,Melbourne,AU,6,1730,2300
ma chicago,Sydney,AU,0,1130,0000
ma chicago,Sydney,AU,1,1130,0000
ma chicago,Sydney,AU,2,1130,0000
ma chicago,Sydney,AU,3,1130,0000
ma chicago,Sydney,AU,4,1130,0000
ma chicago,Sydney,AU,5,1130,0000
ma chicago,Sydney,AU,6,1130,0000
ma chicago,Sydney,AU,0,1000,0000
ma chicago,Sydney,AU,1,1000,0000
ma chicago,Sydney,AU,2,1000,0000
ma chicago,Sydney,AU,3,1000,0000
ma chicago,Sydney,AU,4,1000,0000
ma chicago,Sydney,AU,5,1000,0000
ma chicago,Sydney,AU,6,1000,0000
ma chicago,Melbourne,AU,2,1800,2300
ma chicago,Melbourne,AU,3,1800,2300
ma chicago,Melbourne,AU,4,1800,0000
ma chicago,Melbourne,AU,5,1800,0000
ma chicago,Melbourne,AU,6,1800,2300
ma chicago,Melbourne,AU,0,0700,1600
ma chicago,Melbourne,AU,1,0700,1600
ma chicago,Melbourne,AU,2,0700,1600
ma chicago,Melbourne,AU,3,0700,2200
ma chicago,Melbourne,AU,4,0700,2200
ma chicago,Brisbane,AU,0,1000,0000
ma chicago,Brisbane,AU,1,1000,0000
ma chicago,Brisbane,AU,2,1000,0000
ma chicago,Brisbane,AU,3,1000,0000
ma chicago,Brisbane,AU,4,1000,0100
ma chicago,Brisbane,AU,5,1000,0100
ma chicago,Brisbane,AU,6,1000,0000
ma chicago,Fyshwick,AU,3,0700,1730
ma chicago,Fyshwick,AU,4,0700,1730
ma chicago,Fyshwick,AU,5,0700,1730
ma chicago,Fyshwick,AU,6,0700,1730
ma chicago,Brisbane,AU,0,0700,1800
ma chicago,Brisbane,AU,1,0700,1800
ma chicago,Brisbane,AU,2,0700,1800
ma chicago,Brisbane,AU,3,0700,1800
ma chicago,Brisbane,AU,4,0700,2200
ma chicago,Perth,AU,0,0630,1630
ma chicago,Perth,AU,1,0630,1630
ma chicago,Perth,AU,2,0630,1630
ma chicago,Perth,AU,3,0630,1630
ma chicago,Perth,AU,5,0800,1600
ma chicago,Melbourne,AU,0,1200,1500
ma chicago,Melbourne,AU,0,1800,2300
ma chicago,Melbourne,AU,1,1200,1500
ma chicago,Melbourne,AU,1,1800,2300
ma chicago,Melbourne,AU,2,1200,1500
ma chicago,Melbourne,AU,2,1800,2300
ma chicago,Melbourne,AU,3,1200,1500
ma chicago,Melbourne,AU,3,1800,2300
ma chicago,Melbourne,AU,4,1200,1500
ma chicago,Melbourne,AU,4,1800,2300
ma chicago,Melbourne,AU,5,1800,2300
ma chicago,Kingston,AU,0,0800,1430
ma chicago,Kingston,AU,1,0800,2030
ma chicago,Kingston,AU,2,0800,2030
ma chicago,Kingston,AU,3,0800,2030
ma chicago,Kingston,AU,4,0800,2130
ma chicago,Kingston,AU,5,0800,2130
ma chicago,Kingston,AU,6,0800,2030
ma chicago,Melbourne,AU,0,1130,2300
ma chicago,Melbourne,AU,1,1130,2300
ma chicago,Melbourne,AU,2,1130,2300
ma chicago,Melbourne,AU,3,1130,2300
ma chicago,Melbourne,AU,4,1130,2300
ma chicago,Melbourne,AU,5,1130,2300
ma chicago,Melbourne,AU,6,1130,2300
ma chicago,Perth,AU,0,1700,2130
ma chicago,Perth,AU,1,1700,2130
ma chicago,Perth,AU,2,1700,2130
ma chicago,Perth,AU,3,1700,2130
ma chicago,Perth,AU,4,1700,2200
ma chicago,Perth,AU,5,1200,1600
ma chicago,Perth,AU,5,1700,2200
ma chicago,Perth,AU,6,1200,1600
ma chicago,Perth,AU,6,1700,2200
ma chicago,Rosebery,AU,0,1200,1500
ma chicago,Rosebery,AU,0,1800,2100
ma chicago,Rosebery,AU,1,1200,1500
ma chicago,Rosebery,AU,1,1800,2100
ma chicago,Rosebery,AU,2,1200,1500
ma chicago,Rosebery,AU,2,1800,2100
ma chicago,Rosebery,AU,3,1200,1500
ma chicago,Rosebery,AU,3,1800,2100
ma chicago,Rosebery,AU,4,1200,1500
ma chicago,Rosebery,AU,4,1800,2100
ma chicago,Rosebery,AU,5,1200,2100
ma chicago,Rosebery,AU,6,1200,1600
ma chicago,Perth,AU,0,1100,2300
ma chicago,Perth,AU,1,1100,2300
ma chicago,Perth,AU,2,1100,0000
ma chicago,Perth,AU,3,1100,0000
ma chicago,Perth,AU,4,1100,0000
ma chicago,Perth,AU,5,1100,0000
ma chicago,Perth,AU,6,1100,2200
ma chicago,Belconnen,AU,0,1200,1400
ma chicago,Belconnen,AU,0,1730,2100
ma chicago,Belconnen,AU,1,1200,1400
ma chicago,Belconnen,AU,1,1730,2100
ma chicago,Belconnen,AU,2,1200,1400
ma chicago,Belconnen,AU,2,1730,2100
ma chicago,Belconnen,AU,3,1200,1400
ma chicago,Belconnen,AU,3,1730,2100
ma chicago,Belconnen,AU,4,1200,1400
ma chicago,Belconnen,AU,4,1730,2100
ma chicago,Belconnen,AU,5,1730,2100
ma chicago,Melbourne,AU,0,1100,0100
ma chicago,Melbourne,AU,1,1100,0100
ma chicago,Melbourne,AU,2,1100,0100
ma chicago,Melbourne,AU,3,1100,0100
ma chicago,Melbourne,AU,4,1100,0100
ma chicago,Melbourne,AU,5,1100,0100
ma chicago,Melbourne,AU,6,1100,0100
ma chicago,Perth,AU,1,0730,1600
ma chicago,Perth,AU,2,0730,1600
ma chicago,Perth,AU,3,0730,1600
ma chicago,Perth,AU,4,0730,1600
ma chicago,Perth,AU,5,0730,1600
ma chicago,Perth,AU,6,0730,1500
ma chicago,Manuka,AU,0,1200,1430
ma chicago,Manuka,AU,1,1200,1430
ma chicago,Manuka,AU,2,1200,1430
ma chicago,Manuka,AU,3,1200,1430
ma chicago,Manuka,AU,4,1200,1430
ma chicago,Manuka,AU,5,1200,1430
ma chicago,Manuka,AU,6,1200,1430
ma chicago,Phillip,AU,0,1200,1430
ma chicago,Phillip,AU,0,1800,0000
ma chicago,Phillip,AU,1,1200,1430
ma chicago,Phillip,AU,1,1800,0000
ma chicago,Phillip,AU,2,1200,1430
ma chicago,Phillip,AU,2,1800,0000
ma chicago,Phillip,AU,3,1200,1430
ma chicago,Phillip,AU,3,1800,0000
ma chicago,Phillip,AU,4,1200,1430
ma chicago,Phillip,AU,4,1800,0000
ma chicago,Phillip,AU,5,1730,0000
ma chicago,Phillip,AU,6,1800,0000
ma chicago,Perth,AU,0,0700,1600
ma chicago,Perth,AU,1,0700,1600
ma chicago,Perth,AU,2,0700,1600
ma chicago,Perth,AU,3,0700,1600
ma chicago,Perth,AU,4,0700,1600
ma chicago,Melbourne,AU,0,0700,2200
ma chicago,Melbourne,AU,1,0700,2200
ma chicago,Melbourne,AU,2,0700,2200
ma chicago,Melbourne,AU,3,0700,2200
ma chicago,Melbourne,AU,4,0700,2200
ma chicago,Sydney,AU,0,1730,2200
ma chicago,Sydney,AU,1,1730,2200
ma chicago,Sydney,AU,2,1730,2200
ma chicago,Sydney,AU,3,1200,1400
ma chicago,Sydney,AU,3,1730,2230
ma chicago,Sydney,AU,4,1200,1400
ma chicago,Sydney,AU,4,1730,2200
ma chicago,Sydney,AU,5,1200,1400
ma chicago,Sydney,AU,5,1730,2200
ma chicago,Sydney,AU,6,1200,1400
ma chicago,Sydney,AU,6,1730,2200
ma chicago,Perth,AU,0,0700,1600
ma chicago,Perth,AU,1,0700,1600
ma chicago,Perth,AU,2,0700,1600
ma chicago,Perth,AU,3,0700,1600
ma chicago,Perth,AU,4,0700,1600
ma chicago,Sydney,AU,0,0630,1700
ma chicago,Sydney,AU,1,0630,1700
ma chicago,Sydney,AU,2,0630,1700
ma chicago,Sydney,AU,3,0630,1700
ma chicago,Sydney,AU,4,0630,1700
ma chicago,Canberra,AU,1,1200,0000
ma chicago,Canberra,AU,2,1200,0000
ma chicago,Canberra,AU,3,1200,0000
ma chicago,Canberra,AU,4,1200,0000
ma chicago,Canberra,AU,5,1200,0000
ma chicago,Canberra,AU,6,1200,0000
ma chicago,Perth,AU,0,0630,1500
ma chicago,Perth,AU,1,0630,1500
ma chicago,Perth,AU,2,0630,1500
ma chicago,Perth,AU,3,0630,1500
ma chicago,Perth,AU,4,0630,1500
ma chicago,Perth,AU,5,0630,1500
ma chicago,Perth,AU,6,0630,1500
ma chicago,Sydney,AU,0,0600,1500
ma chicago,Sydney,AU,1,0600,1500
ma chicago,Sydney,AU,2,0600,1500
ma chicago,Sydney,AU,3,0600,1500
ma chicago,Sydney,AU,4,0600,1500
ma chicago,Melbourne,AU,0,1200,2100
ma chicago,Melbourne,AU,1,1200,2100
ma chicago,Melbourne,AU,2,1200,2100
ma chicago,Melbourne,AU,3,1200,2200
ma chicago,Melbourne,AU,4,1200,2200
ma chicago,Melbourne,AU,5,1200,2200
ma chicago,Melbourne,AU,6,1200,2100
ma chicago,Melbourne,AU,0,1200,2100
ma chicago,Melbourne,AU,1,1200,2100
ma chicago,Melbourne,AU,2,1200,2100
ma chicago,Melbourne,AU,3,1200,2200
ma chicago,Melbourne,AU,4,1200,2200
ma chicago,Melbourne,AU,5,1200,2200
ma chicago,Melbourne,AU,6,1200,2100
ma chicago,Melbourne,AU,0,1100,2100
ma chicago,Melbourne,AU,1,1100,2100
ma chicago,Melbourne,AU,2,1100,2100
ma chicago,Melbourne,AU,3,1100,2100
ma chicago,Melbourne,AU,4,1100,2100
ma chicago,Melbourne,AU,5,1100,2200
ma chicago,Melbourne,AU,0,0700,2200
ma chicago,Melbourne,AU,1,0700,2200
ma chicago,Melbourne,AU,2,0700,2200
ma chicago,Melbourne,AU,3,0700,2200
ma chicago,Melbourne,AU,4,0700,2200
ma chicago,Melbourne,AU,5,0800,1330
ma chicago,Melbourne,AU,5,1800,2200
ma chicago,Melbourne,AU,6,0800,1330
ma chicago,Melbourne,AU,0,1600,2300
ma chicago,Melbourne,AU,1,1600,2300
ma chicago,Melbourne,AU,2,1600,2300
ma chicago,Melbourne,AU,3,1600,2300
ma chicago,Melbourne,AU,4,1200,2300
ma chicago,Perth,AU,0,1700,2230
ma chicago,Perth,AU,1,1700,2230
ma chicago,Perth,AU,2,1200,2230
ma chicago,Perth,AU,3,1200,2230
ma chicago,Perth,AU,4,1200,2230
ma chicago,Perth,AU,5,1200,2230
ma chicago,Perth,AU,6,1200,2230
ma chicago,Sydney,AU,0,1200,1500
ma chicago,Sydney,AU,0,1800,2200
ma chicago,Sydney,AU,1,1200,1500
ma chicago,Sydney,AU,1,1800,2200
ma chicago,Sydney,AU,2,1200,1500
ma chicago,Sydney,AU,2,1800,2200
ma chicago,Sydney,AU,3,1200,1500
ma chicago,Sydney,AU,3,1800,2200
ma chicago,Sydney,AU,4,1200,1500
ma chicago,Sydney,AU,4,1800,2200
ma chicago,Sydney,AU,5,1800,2200
ma chicago,Melbourne,AU,0,1100,2200
ma chicago,Melbourne,AU,1,1100,2200
ma chicago,Melbourne,AU,2,1100,2200
ma chicago,Melbourne,AU,3,1100,2200
ma chicago,Melbourne,AU,4,1100,2200
ma chicago,Melbourne,AU,5,1100,2200
ma chicago,Sydney,AU,0,1200,1500
ma chicago,Sydney,AU,0,1800,2200
ma chicago,Sydney,AU,1,1200,1500
ma chicago,Sydney,AU,1,1800,2200
ma chicago,Sydney,AU,2,1200,1500
ma chicago,Sydney,AU,2,1800,2200
ma chicago,Sydney,AU,3,1200,1500
ma chicago,Sydney,AU,3,1800,2200
ma chicago,Sydney,AU,4,1200,1500
ma chicago,Sydney,AU,4,1800,2200
ma chicago,Melbourne,AU,0,0900,2230
ma chicago,Melbourne,AU,1,0900,2230
ma chicago,Melbourne,AU,2,0900,2230
ma chicago,Melbourne,AU,3,0900,2230
ma chicago,Melbourne,AU,4,0900,2230
ma chicago,Melbourne,AU,5,0900,2300
ma chicago,Sydney,AU,0,0600,1800
ma chicago,Sydney,AU,1,0600,1800
ma chicago,Sydney,AU,2,0600,1800
ma chicago,Sydney,AU,3,0600,1800
ma chicago,Sydney,AU,4,0600,1800
ma chicago,Sydney,AU,5,0700,1200
ma chicago,Kingston,AU,0,0730,1600
ma chicago,Kingston,AU,1,0730,1600
ma chicago,Kingston,AU,2,0730,1600
ma chicago,Kingston,AU,3,0730,1600
ma chicago,Kingston,AU,4,0730,1600
ma chicago,Kingston,AU,5,0730,1600
ma chicago,Kingston,AU,6,0730,1600
ma chicago,Northbridge,AU,1,1200,2300
ma chicago,Northbridge,AU,2,1200,2300
ma chicago,Northbridge,AU,3,1200,2300
ma chicago,Northbridge,AU,4,1200,2300
ma chicago,Northbridge,AU,5,1200,2300
ma chicago,Sydney,AU,1,1730,2130
ma chicago,Sydney,AU,2,1730,2130
ma chicago,Sydney,AU,3,1730,2130
ma chicago,Sydney,AU,4,1200,1500
ma chicago,Sydney,AU,4,1730,2200
ma chicago,Sydney,AU,5,1730,2200
ma chicago,Sydney,AU,6,1200,1500
ma chicago,Sydney,AU,6,1730,2130
ma chicago,Melbourne,AU,0,0600,1800
ma chicago,Melbourne,AU,1,0600,1800
ma chicago,Melbourne,AU,2,0600,1800
ma chicago,Melbourne,AU,3,0600,1800
ma chicago,Melbourne,AU,4,0600,1800
ma chicago,Sydney,AU,0,0700,1700
ma chicago,Sydney,AU,1,0700,1700
ma chicago,Sydney,AU,2,0700,1700
ma chicago,Sydney,AU,3,0700,1700
ma chicago,Sydney,AU,4,0700,1700
ma chicago,Perth,AU,0,0630,0000
ma chicago,Perth,AU,1,0630,0000
ma chicago,Perth,AU,2,0630,0000
ma chicago,Perth,AU,3,0630,0000
ma chicago,Perth,AU,4,0630,0000
ma chicago,Perth,AU,5,0800,0000
ma chicago,Braddon,AU,0,0800,2300
ma chicago,Braddon,AU,1,0800,2300
ma chicago,Braddon,AU,2,0800,2300
ma chicago,Braddon,AU,3,0800,2300
ma chicago,Braddon,AU,4,0800,2300
ma chicago,Braddon,AU,5,0800,2300
ma chicago,Braddon,AU,6,0800,2300
ma chicago,Melbourne,AU,0,0700,1630
ma chicago,Melbourne,AU,1,0700,1630
ma chicago,Melbourne,AU,2,0700,1630
ma chicago,Melbourne,AU,3,0700,1630
ma chicago,Melbourne,AU,4,0700,1630
ma chicago,Sydney,AU,0,0700,1600
ma chicago,Sydney,AU,1,0700,1600
ma chicago,Sydney,AU,2,0700,1600
ma chicago,Sydney,AU,3,0700,1600
ma chicago,Sydney,AU,4,0700,1600
ma chicago,Sydney,AU,5,0800,1400
ma chicago,Melbourne,AU,0,1100,2100
ma chicago,Melbourne,AU,1,1100,2100
ma chicago,Melbourne,AU,2,1100,2100
ma chicago,Melbourne,AU,3,1100,2200
ma chicago,Melbourne,AU,4,1100,2200
ma chicago,Melbourne,AU,5,1100,2200
ma chicago,Melbourne,AU,6,1100,2200
ma chicago,Newtown,AU,0,1700,2300
ma chicago,Newtown,AU,1,1700,2300
ma chicago,Newtown,AU,2,1700,2300
ma chicago,Newtown,AU,3,1700,2300
ma chicago,Newtown,AU,4,1700,2300
ma chicago,Newtown,AU,5,1200,2330
ma chicago,Newtown,AU,6,1200,2200
ma chicago,Sydney,AU,0,0800,0030
ma chicago,Sydney,AU,1,0800,0030
ma chicago,Sydney,AU,2,0800,0030
ma chicago,Sydney,AU,3,0800,0030
ma chicago,Sydney,AU,4,0800,0030
ma chicago,Sydney,AU,5,0800,0030
ma chicago,Sydney,AU,6,0800,0030
ma chicago,Melbourne,AU,0,1700,0000
ma chicago,Melbourne,AU,1,1700,0000
ma chicago,Melbourne,AU,2,1700,0100
ma chicago,Melbourne,AU,3,1700,0100
ma chicago,Melbourne,AU,4,1700,0100
ma chicago,Melbourne,AU,5,1500,0100
ma chicago,Melbourne,AU,6,1500,0000
ma chicago,Melbourne,AU,0,0700,1600
ma chicago,Melbourne,AU,1,0700,1600
ma chicago,Melbourne,AU,2,0700,1600
ma chicago,Melbourne,AU,3,0700,1600
ma chicago,Melbourne,AU,4,0700,1600
ma chicago,Melbourne,AU,5,0700,1600
ma chicago,Sydney,AU,0,0730,2000
ma chicago,Sydney,AU,1,0730,2000
ma chicago,Sydney,AU,2,0730,2000
ma chicago,Sydney,AU,3,0730,2130
ma chicago,Sydney,AU,4,0730,2230
ma chicago,Sydney,AU,5,1000,2200
ma chicago,Sydney,AU,6,1000,2200
ma chicago,Melbourne,AU,0,1200,2300
ma chicago,Melbourne,AU,1,1200,2300
ma chicago,Melbourne,AU,2,1200,2300
ma chicago,Melbourne,AU,3,1200,2300
ma chicago,Melbourne,AU,4,1200,2300
ma chicago,Melbourne,AU,5,1200,2300
ma chicago,Melbourne,AU,6,1200,2300
ma chicago,Perth,AU,0,0800,1600
ma chicago,Perth,AU,1,0800,1600
ma chicago,Perth,AU,2,0800,1600
ma chicago,Perth,AU,3,0800,1600
ma chicago,Perth,AU,4,0800,1600
ma chicago,Perth,AU,5,0800,1700
ma chicago,Perth,AU,6,0800,1600
ma chicago,Perth,AU,0,1600,0000
ma chicago,Perth,AU,1,1600,0000
ma chicago,Perth,AU,2,1600,0000
ma chicago,Perth,AU,3,1600,0000
ma chicago,Perth,AU,4,1600,0200
ma chicago,Perth,AU,5,1600,0200
ma chicago,Braddon,AU,0,1730,2130
ma chicago,Braddon,AU,1,1730,2130
ma chicago,Braddon,AU,2,1730,2130
ma chicago,Braddon,AU,3,1730,2130
ma chicago,Braddon,AU,4,1730,2130
ma chicago,Braddon,AU,5,1730,2130
ma chicago,Braddon,AU,6,1730,2130
ma chicago,Melbourne,AU,0,1700,0100
ma chicago,Melbourne,AU,1,1700,0100
ma chicago,Melbourne,AU,2,1700,0100
ma chicago,Melbourne,AU,3,1700,0100
ma chicago,Melbourne,AU,4,1700,0100
ma chicago,Melbourne,AU,5,1500,0100
ma chicago,Melbourne,AU,6,1500,0100
ma chicago,Dickson,AU,0,1130,1500
ma chicago,Dickson,AU,0,1700,2300
ma chicago,Dickson,AU,1,1130,1500
ma chicago,Dickson,AU,1,1700,2300
ma chicago,Dickson,AU,2,1130,1500
ma chicago,Dickson,AU,2,1700,2300
ma chicago,Dickson,AU,3,1130,1500
ma chicago,Dickson,AU,3,1700,2300
ma chicago,Dickson,AU,4,1130,1500
ma chicago,Dickson,AU,4,1700,2300
ma chicago,Dickson,AU,5,1130,1500
ma chicago,Dickson,AU,5,1700,2300
ma chicago,Dickson,AU,6,1130,1500
ma chicago,Dickson,AU,6,1700,2300
ma chicago,Melbourne,AU,0,1200,0300
ma chicago,Melbourne,AU,1,1200,0300
ma chicago,Melbourne,AU,2,1200,0300
ma chicago,Melbourne,AU,3,1200,0500
ma chicago,Melbourne,AU,4,1200,0600
ma chicago,Melbourne,AU,5,1700,0600
ma chicago,Melbourne,AU,0,0700,1600
ma chicago,Melbourne,AU,1,0700,1600
ma chicago,Melbourne,AU,2,0700,1600
ma chicago,Melbourne,AU,3,0700,1600
ma chicago,Melbourne,AU,4,0700,1600
ma chicago,Parkes,AU,0,0730,1700
ma chicago,Parkes,AU,1,0730,1700
ma chicago,Parkes,AU,2,0730,1700
ma chicago,Parkes,AU,3,0730,1700
ma chicago,Parkes,AU,4,0730,1600
ma chicago,Parkes,AU,5,0900,1600
ma chicago,Parkes,AU,6,0900,1600
ma chicago,Melbourne,AU,0,0800,1730
ma chicago,Melbourne,AU,1,0800,1730
ma chicago,Melbourne,AU,2,0800,1730
ma chicago,Melbourne,AU,3,0800,1730
ma chicago,Melbourne,AU,4,0800,1730
ma chicago,Melbourne,AU,5,0800,1730
ma chicago,Melbourne,AU,6,0800,1730
ma chicago,Sydney,AU,0,1200,1500
ma chicago,Sydney,AU,1,1200,1500
ma chicago,Sydney,AU,2,1200,1500
ma chicago,Sydney,AU,3,1200,1500
ma chicago,Sydney,AU,4,1200,1500
ma chicago,Sydney,AU,5,0930,1130
ma chicago,Sydney,AU,5,1200,1500
ma chicago,Sydney,AU,6,0930,1130
ma chicago,Sydney,AU,6,1200,1500
ma chicago,Brisbane,AU,0,0630,1600
ma chicago,Brisbane,AU,1,0630,1600
ma chicago,Brisbane,AU,2,0630,1600
ma chicago,Brisbane,AU,3,0630,1600
ma chicago,Brisbane,AU,4,0630,0000
ma chicago,Melbourne,AU,0,1200,1500
ma chicago,Melbourne,AU,0,1730,2300
ma chicago,Melbourne,AU,1,1200,1500
ma chicago,Melbourne,AU,1,1730,2300
ma chicago,Melbourne,AU,2,1200,1500
ma chicago,Melbourne,AU,2,1730,2300
ma chicago,Melbourne,AU,3,1200,1500
ma chicago,Melbourne,AU,3,1730,2300
ma chicago,Melbourne,AU,4,1200,1500
ma chicago,Melbourne,AU,4,1730,2300
ma chicago,Melbourne,AU,5,1200,1500
ma chicago,Melbourne,AU,5,1730,2300
ma chicago,Sydney,AU,0,0700,2200
ma chicago,Sydney,AU,1,0700,2200
ma chicago,Sydney,AU,2,0700,2200
ma chicago,Sydney,AU,3,0700,0000
ma chicago,Sydney,AU,4,0700,0000
ma chicago,Sydney,AU,5,1700,0000
ma chicago,Melbourne,AU,0,0730,1500
ma chicago,Melbourne,AU,1,0730,1500
ma chicago,Melbourne,AU,2,0730,1500
ma chicago,Melbourne,AU,3,0730,1500
ma chicago,Melbourne,AU,4,0730,1500
ma chicago,Melbourne,AU,5,0830,1500
ma chicago,Melbourne,AU,6,0830,1500
ma chicago,Perth,AU,0,0600,1500
ma chicago,Perth,AU,1,0600,1500
